idx,pw_us,freq_hz,subject,peak_torque_Nm,time_to_peak_s,mean_torque_Nm,torque_rms_Nm,rise_slope_Nm_s
3081,330,33,2,2.4879,1.96,2.3804,2.4016,4.9743
3082,330,33,3,1.5297,1.96,1.4663,1.4784,3.0481
3083,330,33,4,1.0114,1.87,0.968,0.9771,2.0251
3084,330,33,5,1.4084,1.96,1.3364,1.3438,2.6942
3085,330,33,6,3.332,1.96,3.1425,3.1786,6.5899
3086,330,33,7,0.4664,1.87,0.4402,0.4453,0.9216
3087,330,33,8,1.6282,1.87,1.5318,1.5506,3.2183
3088,330,33,9,0.8894,1.96,0.8512,0.856,1.7303
3089,330,33,10,2.0056,1.96,1.8928,1.9102,3.8989
3090,330,33,average,1.6125,1.87,1.5328,1.5466,3.1753
3091,331,33,1,1.0502,1.87,1.0054,1.014,2.0898
3092,331,33,2,2.488,1.96,2.3805,2.4017,4.9746
3093,331,33,3,1.5339,1.96,1.4703,1.4825,3.0564
3094,331,33,4,1.0143,1.87,0.9708,0.9799,2.0309
3095,331,33,5,1.4114,1.96,1.3392,1.3467,2.7
3096,331,33,6,3.3348,1.96,3.1452,3.1813,6.5954
3097,331,33,7,0.4665,1.87,0.4403,0.4454,0.9218
3098,331,33,8,1.6292,1.87,1.5328,1.5516,3.2203
3099,331,33,9,0.8906,1.96,0.8524,0.8571,1.7326
3100,331,33,10,2.0078,1.96,1.8949,1.9123,3.9032
3101,331,33,average,1.615,1.87,1.5351,1.5489,3.18
3102,332,33,1,1.0514,1.87,1.0065,1.0151,2.0922
3103,332,33,2,2.4882,1.96,2.3806,2.4019,4.9748
3104,332,33,3,1.5381,1.96,1.4743,1.4865,3.0646
3105,332,33,4,1.0172,1.87,0.9736,0.9827,2.0368
3106,332,33,5,1.4145,1.96,1.3421,1.3496,2.7057
3107,332,33,6,3.3376,1.96,3.1478,3.184,6.6008
3108,332,33,7,0.4666,1.87,0.4404,0.4455,0.922
3109,332,33,8,1.6302,1.87,1.5337,1.5525,3.2223
3110,332,33,9,0.8917,1.96,0.8535,0.8582,1.7348
3111,332,33,10,2.01,1.96,1.8969,1.9143,3.9074
3112,332,33,average,1.6174,1.87,1.5374,1.5512,3.1848
3113,333,33,1,1.0526,1.87,1.0077,1.0163,2.0946
3114,333,33,2,2.4883,1.96,2.3807,2.402,4.975
3115,333,33,3,1.5422,1.96,1.4783,1.4905,3.0729
3116,333,33,4,1.0201,1.87,0.9764,0.9855,2.0426
3117,333,33,5,1.4175,1.96,1.3449,1.3524,2.7114
3118,333,33,6,3.3404,1.96,3.1504,3.1866,6.6062
3119,333,33,7,0.4667,1.87,0.4405,0.4456,0.9222
3120,333,33,8,1.6312,1.87,1.5346,1.5535,3.2242
3121,333,33,9,0.8929,1.96,0.8546,0.8593,1.7371
3122,333,33,10,2.0122,1.96,1.8989,1.9164,3.9116
3123,333,33,average,1.6199,1.87,1.5397,1.5535,3.1895
3124,334,33,1,1.0538,1.87,1.0088,1.0174,2.097
3125,334,33,2,2.4884,1.96,2.3808,2.4021,4.9752
3126,334,33,3,1.5464,1.96,1.4822,1.4945,3.0811
3127,334,33,4,1.023,1.87,0.9792,0.9883,2.0483
3128,334,33,5,1.4205,1.96,1.3477,1.3553,2.717
3129,334,33,6,3.3432,1.96,3.153,3.1892,6.6116
3130,334,33,7,0.4668,1.87,0.4406,0.4457,0.9224
3131,334,33,8,1.6322,1.87,1.5355,1.5544,3.2262
3132,334,33,9,0.8941,1.96,0.8557,0.8604,1.7393
3133,334,33,10,2.0143,1.96,1.901,1.9184,3.9157
3134,334,33,average,1.6223,1.87,1.542,1.5558,3.1942
3135,335,33,1,1.055,1.87,1.0099,1.0186,2.0993
3136,335,33,2,2.4885,1.96,2.3809,2.4022,4.9754
3137,335,33,3,1.5506,1.96,1.4862,1.4985,3.0893
3138,335,33,4,1.0259,1.87,0.9819,0.9911,2.054
3139,335,33,5,1.4235,1.96,1.3505,1.3581,2.7226
3140,335,33,6,3.3459,1.96,3.1555,3.1917,6.6169
3141,335,33,7,0.4669,1.87,0.4407,0.4458,0.9226
3142,335,33,8,1.6332,1.87,1.5365,1.5553,3.2281
3143,335,33,9,0.8952,1.96,0.8568,0.8616,1.7415
3144,335,33,10,2.0165,1.96,1.903,1.9205,3.9198
3145,335,33,average,1.6246,1.87,1.5442,1.5581,3.1988
3146,336,33,1,1.0561,1.87,1.011,1.0197,2.1016
3147,336,33,2,2.4886,1.96,2.381,2.4023,4.9757
3148,336,33,3,1.5547,1.96,1.4901,1.5025,3.0974
3149,336,33,4,1.0288,1.87,0.9846,0.9939,2.0597
3150,336,33,5,1.4265,1.96,1.3533,1.3609,2.7282
3151,336,33,6,3.3485,1.96,3.158,3.1943,6.6221
3152,336,33,7,0.467,1.87,0.4408,0.4459,0.9228
3153,336,33,8,1.6341,1.87,1.5374,1.5562,3.23
3154,336,33,9,0.8964,1.96,0.8579,0.8627,1.7438
3155,336,33,10,2.0186,1.96,1.905,1.9225,3.9239
3156,336,33,average,1.627,1.87,1.5465,1.5603,3.2035
3157,337,33,1,1.0573,1.87,1.0121,1.0208,2.1038
3158,337,33,2,2.4887,1.96,2.3811,2.4024,4.9759
3159,337,33,3,1.5589,1.96,1.4941,1.5064,3.1056
3160,337,33,4,1.0316,1.87,0.9874,0.9966,2.0654
3161,337,33,5,1.4294,1.96,1.3561,1.3637,2.7337
3162,337,33,6,3.3512,1.96,3.1605,3.1968,6.6273
3163,337,33,7,0.4671,1.87,0.4409,0.446,0.923
3164,337,33,8,1.6351,1.87,1.5382,1.5571,3.2318
3165,337,33,9,0.8975,1.96,0.859,0.8637,1.746
3166,337,33,10,2.0207,1.96,1.9069,1.9245,3.9279
3167,337,33,average,1.6294,1.87,1.5487,1.5626,3.208
3168,338,33,1,1.0584,1.87,1.0132,1.0219,2.1061
3169,338,33,2,2.4888,1.96,2.3812,2.4025,4.9761
3170,338,33,3,1.563,1.96,1.498,1.5104,3.1137
3171,338,33,4,1.0345,1.87,0.9901,0.9993,2.0711
3172,338,33,5,1.4324,1.96,1.3589,1.3665,2.7393
3173,338,33,6,3.3538,1.96,3.1629,3.1993,6.6324
3174,338,33,7,0.4672,1.87,0.441,0.4461,0.9232
3175,338,33,8,1.636,1.87,1.5391,1.558,3.2337
3176,338,33,9,0.8987,1.96,0.8601,0.8648,1.7481
3177,338,33,10,2.0228,1.96,1.9089,1.9264,3.932
3178,338,33,average,1.6317,1.87,1.5509,1.5648,3.2126
3179,339,33,1,1.0595,1.87,1.0143,1.0229,2.1083
3180,339,33,2,2.4889,1.96,2.3813,2.4026,4.9762
3181,339,33,3,1.5671,1.96,1.5019,1.5143,3.1218
3182,339,33,4,1.0373,1.87,0.9928,1.0021,2.0767
3183,339,33,5,1.4353,1.96,1.3616,1.3692,2.7448
3184,339,33,6,3.3564,1.96,3.1653,3.2017,6.6374
3185,339,33,7,0.4673,1.87,0.4411,0.4462,0.9234
3186,339,33,8,1.6369,1.87,1.54,1.5589,3.2355
3187,339,33,9,0.8998,1.96,0.8611,0.8659,1.7503
3188,339,33,10,2.0249,1.96,1.9108,1.9284,3.9359
3189,339,33,average,1.634,1.87,1.5531,1.567,3.2171
3190,340,33,1,1.0606,1.87,1.0153,1.024,2.1105
3191,340,33,2,2.489,1.96,2.3814,2.4027,4.9764
3192,340,33,3,1.5712,1.96,1.5058,1.5183,3.1299
3193,340,33,4,1.0401,1.87,0.9954,1.0048,2.0823
3194,340,33,5,1.4382,1.96,1.3643,1.372,2.7502
3195,340,33,6,3.359,1.96,3.1677,3.2041,6.6424
3196,340,33,7,0.4674,1.87,0.4412,0.4463,0.9236
3197,340,33,8,1.6379,1.87,1.5409,1.5598,3.2373
3198,340,33,9,0.9009,1.96,0.8622,0.867,1.7525
3199,340,33,10,2.0269,1.96,1.9128,1.9303,3.9399
3200,340,33,average,1.6363,1.87,1.5553,1.5692,3.2216
3201,341,33,1,1.0617,1.87,1.0164,1.0251,2.1127
3202,341,33,2,2.4891,1.96,2.3815,2.4027,4.9766
3203,341,33,3,1.5753,1.96,1.5097,1.5222,3.1379
3204,341,33,4,1.0429,1.87,0.9981,1.0074,2.0878
3205,341,33,5,1.4411,1.96,1.3671,1.3747,2.7557
3206,341,33,6,3.3615,1.96,3.1701,3.2065,6.6474
3207,341,33,7,0.4675,1.87,0.4413,0.4464,0.9238
3208,341,33,8,1.6388,1.87,1.5417,1.5606,3.2391
3209,341,33,9,0.902,1.96,0.8633,0.868,1.7546
3210,341,33,10,2.0289,1.96,1.9147,1.9323,3.9438
3211,341,33,average,1.6386,1.87,1.5574,1.5714,3.226
3212,342,33,1,1.0628,1.87,1.0174,1.0261,2.1148
3213,342,33,2,2.4892,1.96,2.3816,2.4028,4.9768
3214,342,33,3,1.5794,1.96,1.5136,1.5261,3.146
3215,342,33,4,1.0457,1.87,1.0008,1.0101,2.0933
3216,342,33,5,1.444,1.96,1.3698,1.3774,2.7611
3217,342,33,6,3.364,1.96,3.1725,3.2089,6.6522
3218,342,33,7,0.4676,1.87,0.4414,0.4464,0.924
3219,342,33,8,1.6397,1.87,1.5425,1.5615,3.2408
3220,342,33,9,0.9031,1.96,0.8643,0.8691,1.7567
3221,342,33,10,2.031,1.96,1.9165,1.9342,3.9477
3222,342,33,average,1.6409,1.87,1.5596,1.5736,3.2305
3223,343,33,1,1.0639,1.87,1.0184,1.0271,2.1169
3224,343,33,2,2.4893,1.96,2.3817,2.4029,4.977
3225,343,33,3,1.5834,1.96,1.5174,1.53,3.154
3226,343,33,4,1.0484,1.87,1.0034,1.0128,2.0988
3227,343,33,5,1.4468,1.96,1.3724,1.3801,2.7664
3228,343,33,6,3.3665,1.96,3.1748,3.2112,6.6571
3229,343,33,7,0.4677,1.87,0.4414,0.4465,0.9242
3230,343,33,8,1.6405,1.87,1.5434,1.5623,3.2426
3231,343,33,9,0.9042,1.96,0.8654,0.8702,1.7589
3232,343,33,10,2.033,1.96,1.9184,1.9361,3.9515
3233,343,33,average,1.6431,1.87,1.5617,1.5757,3.2349
3234,344,33,1,1.065,1.87,1.0195,1.0282,2.119
3235,344,33,2,2.4893,1.96,2.3817,2.403,4.9771
3236,344,33,3,1.5875,1.96,1.5213,1.5339,3.162
3237,344,33,4,1.0512,1.87,1.006,1.0154,2.1043
3238,344,33,5,1.4497,1.96,1.3751,1.3828,2.7718
3239,344,33,6,3.369,1.96,3.1771,3.2136,6.6618
3240,344,33,7,0.4678,1.87,0.4415,0.4466,0.9244
3241,344,33,8,1.6414,1.87,1.5442,1.5631,3.2443
3242,344,33,9,0.9053,1.96,0.8664,0.8712,1.761
3243,344,33,10,2.035,1.96,1.9203,1.9379,3.9553
3244,344,33,average,1.6454,1.87,1.5638,1.5778,3.2392
3245,345,33,1,1.066,1.87,1.0205,1.0292,2.1211
3246,345,33,2,2.4894,1.96,2.3818,2.4031,4.9773
3247,345,33,3,1.5915,1.96,1.5252,1.5378,3.1699
3248,345,33,4,1.0539,1.87,1.0086,1.0181,2.1098
3249,345,33,5,1.4525,1.96,1.3778,1.3855,2.7771
3250,345,33,6,3.3714,1.96,3.1793,3.2159,6.6666
3251,345,33,7,0.4679,1.87,0.4416,0.4467,0.9245
3252,345,33,8,1.6423,1.87,1.545,1.564,3.246
3253,345,33,9,0.9064,1.96,0.8674,0.8722,1.7631
3254,345,33,10,2.0369,1.96,1.9221,1.9398,3.9591
3255,345,33,average,1.6476,1.87,1.5659,1.58,3.2435
3256,346,33,1,1.067,1.87,1.0214,1.0302,2.1232
3257,346,33,2,2.4895,1.96,2.3819,2.4031,4.9774
3258,346,33,3,1.5956,1.96,1.529,1.5417,3.1779
3259,346,33,4,1.0566,1.87,1.0112,1.0207,2.1152
3260,346,33,5,1.4553,1.96,1.3804,1.3881,2.7824
3261,346,33,6,3.3738,1.96,3.1816,3.2181,6.6712
3262,346,33,7,0.468,1.87,0.4417,0.4468,0.9247
3263,346,33,8,1.6431,1.87,1.5458,1.5648,3.2477
3264,346,33,9,0.9075,1.96,0.8685,0.8733,1.7651
3265,346,33,10,2.0389,1.96,1.924,1.9416,3.9628
3266,346,33,average,1.6498,1.87,1.568,1.5821,3.2478
3267,347,33,1,1.0681,1.87,1.0224,1.0312,2.1252
3268,347,33,2,2.4896,1.96,2.382,2.4032,4.9776
3269,347,33,3,1.5996,1.96,1.5328,1.5455,3.1858
3270,347,33,4,1.0593,1.87,1.0138,1.0233,2.1206
3271,347,33,5,1.4582,1.96,1.383,1.3908,2.7877
3272,347,33,6,3.3762,1.96,3.1838,3.2204,6.6759
3273,347,33,7,0.468,1.87,0.4418,0.4469,0.9249
3274,347,33,8,1.644,1.87,1.5466,1.5656,3.2493
3275,347,33,9,0.9086,1.96,0.8695,0.8743,1.7672
3276,347,33,10,2.0408,1.96,1.9258,1.9435,3.9666
3277,347,33,average,1.652,1.87,1.57,1.5841,3.2521
3278,348,33,1,1.0691,1.87,1.0234,1.0321,2.1272
3279,348,33,2,2.4896,1.96,2.382,2.4033,4.9777
3280,348,33,3,1.6036,1.96,1.5366,1.5494,3.1937
3281,348,33,4,1.062,1.87,1.0164,1.0259,2.1259
3282,348,33,5,1.4609,1.96,1.3857,1.3934,2.7929
3283,348,33,6,3.3785,1.96,3.186,3.2226,6.6804
3284,348,33,7,0.4681,1.87,0.4419,0.447,0.9251
3285,348,33,8,1.6448,1.87,1.5474,1.5664,3.251
3286,348,33,9,0.9096,1.96,0.8705,0.8753,1.7693
3287,348,33,10,2.0427,1.96,1.9276,1.9453,3.9702
3288,348,33,average,1.6541,1.87,1.5721,1.5862,3.2563
3289,349,33,1,1.0701,1.87,1.0244,1.0331,2.1292
3290,349,33,2,2.4897,1.96,2.3821,2.4034,4.9779
3291,349,33,3,1.6076,1.96,1.5404,1.5532,3.2016
3292,349,33,4,1.0647,1.87,1.0189,1.0285,2.1313
3293,349,33,5,1.4637,1.96,1.3883,1.396,2.7981
3294,349,33,6,3.3808,1.96,3.1882,3.2248,6.6849
3295,349,33,7,0.4682,1.87,0.4419,0.447,0.9252
3296,349,33,8,1.6457,1.87,1.5482,1.5672,3.2526
3297,349,33,9,0.9107,1.96,0.8715,0.8763,1.7713
3298,349,33,10,2.0446,1.96,1.9294,1.9471,3.9739
3299,349,33,average,1.6563,1.87,1.5741,1.5883,3.2605
3300,350,33,1,1.0711,1.87,1.0253,1.0341,2.1311
3301,350,33,2,2.4898,1.96,2.3822,2.4034,4.978
3302,350,33,3,1.6116,1.96,1.5442,1.557,3.2094
3303,350,33,4,1.0674,1.87,1.0215,1.031,2.1366
3304,350,33,5,1.4665,1.96,1.3908,1.3986,2.8033
3305,350,33,6,3.3831,1.96,3.1903,3.2269,6.6894
3306,350,33,7,0.4683,1.87,0.442,0.4471,0.9254
3307,350,33,8,1.6465,1.87,1.5489,1.5679,3.2542
3308,350,33,9,0.9118,1.96,0.8725,0.8773,1.7733
3309,350,33,10,2.0465,1.96,1.9311,1.9489,3.9775
3310,350,33,average,1.6584,1.87,1.5762,1.5903,3.2647
3311,351,33,1,1.0721,1.87,1.0262,1.035,2.1331
3312,351,33,2,2.4899,1.96,2.3822,2.4035,4.9782
3313,351,33,3,1.6156,1.96,1.548,1.5608,3.2173
3314,351,33,4,1.07,1.87,1.024,1.0336,2.1418
3315,351,33,5,1.4692,1.96,1.3934,1.4012,2.8084
3316,351,33,6,3.3854,1.96,3.1924,3.2291,6.6938
3317,351,33,7,0.4684,1.87,0.4421,0.4472,0.9256
3318,351,33,8,1.6473,1.87,1.5497,1.5687,3.2558
3319,351,33,9,0.9128,1.96,0.8735,0.8784,1.7754
3320,351,33,10,2.0484,1.96,1.9329,1.9507,3.9811
3321,351,33,average,1.6606,1.87,1.5782,1.5923,3.2688
3322,352,33,1,1.073,1.87,1.0272,1.0359,2.135
3323,352,33,2,2.4899,1.96,2.3823,2.4036,4.9783
3324,352,33,3,1.6196,1.96,1.5518,1.5647,3.2251
3325,352,33,4,1.0727,1.87,1.0265,1.0361,2.1471
3326,352,33,5,1.472,1.96,1.396,1.4038,2.8135
3327,352,33,6,3.3876,1.96,3.1945,3.2312,6.6982
3328,352,33,7,0.4685,1.87,0.4422,0.4473,0.9257
3329,352,33,8,1.6481,1.87,1.5505,1.5695,3.2574
3330,352,33,9,0.9139,1.96,0.8745,0.8793,1.7774
3331,352,33,10,2.0503,1.96,1.9346,1.9524,3.9847
3332,352,33,average,1.6627,1.87,1.5802,1.5943,3.273
3333,353,33,1,1.074,1.87,1.0281,1.0369,2.1369
3334,353,33,2,2.49,1.96,2.3824,2.4036,4.9784
3335,353,33,3,1.6235,1.96,1.5556,1.5684,3.2329
3336,353,33,4,1.0753,1.87,1.029,1.0386,2.1523
3337,353,33,5,1.4747,1.96,1.3985,1.4063,2.8186
3338,353,33,6,3.3899,1.96,3.1966,3.2333,6.7025
3339,353,33,7,0.4685,1.87,0.4422,0.4473,0.9259
3340,353,33,8,1.6489,1.87,1.5512,1.5702,3.259
3341,353,33,9,0.9149,1.96,0.8755,0.8803,1.7793
3342,353,33,10,2.0521,1.96,1.9363,1.9541,3.9882
3343,353,33,average,1.6648,1.87,1.5821,1.5963,3.277
3344,354,33,1,1.075,1.87,1.029,1.0378,2.1388
3345,354,33,2,2.4901,1.96,2.3824,2.4037,4.9785
3346,354,33,3,1.6275,1.96,1.5593,1.5722,3.2406
3347,354,33,4,1.0779,1.87,1.0315,1.0412,2.1575
3348,354,33,5,1.4774,1.96,1.4011,1.4089,2.8237
3349,354,33,6,3.3921,1.96,3.1986,3.2354,6.7068
3350,354,33,7,0.4686,1.87,0.4423,0.4474,0.926
3351,354,33,8,1.6497,1.87,1.5519,1.571,3.2605
3352,354,33,9,0.9159,1.96,0.8765,0.8813,1.7813
3353,354,33,10,2.0539,1.96,1.9381,1.9559,3.9917
3354,354,33,average,1.6669,1.87,1.5841,1.5983,3.2811
3355,355,33,1,1.0759,1.87,1.0299,1.0387,2.1406
3356,355,33,2,2.4901,1.96,2.3825,2.4037,4.9787
3357,355,33,3,1.6314,1.96,1.5631,1.576,3.2484
3358,355,33,4,1.0805,1.87,1.034,1.0437,2.1627
3359,355,33,5,1.4801,1.96,1.4036,1.4114,2.8287
3360,355,33,6,3.3942,1.96,3.2007,3.2374,6.711
3361,355,33,7,0.4687,1.87,0.4424,0.4475,0.9262
3362,355,33,8,1.6504,1.87,1.5527,1.5717,3.262
3363,355,33,9,0.9169,1.96,0.8774,0.8823,1.7833
3364,355,33,10,2.0558,1.96,1.9398,1.9576,3.9952
3365,355,33,average,1.6689,1.87,1.5861,1.6003,3.2851
3366,356,33,1,1.0768,1.87,1.0308,1.0396,2.1425
3367,356,33,2,2.4902,1.96,2.3825,2.4038,4.9788
3368,356,33,3,1.6353,1.96,1.5668,1.5798,3.2561
3369,356,33,4,1.0831,1.87,1.0365,1.0462,2.1678
3370,356,33,5,1.4827,1.96,1.4061,1.4139,2.8337
3371,356,33,6,3.3964,1.96,3.2027,3.2395,6.7152
3372,356,33,7,0.4688,1.87,0.4425,0.4476,0.9263
3373,356,33,8,1.6512,1.87,1.5534,1.5724,3.2635
3374,356,33,9,0.918,1.96,0.8784,0.8833,1.7853
3375,356,33,10,2.0575,1.96,1.9414,1.9593,3.9987
3376,356,33,average,1.671,1.87,1.588,1.6022,3.2891
3377,357,33,1,1.0777,1.87,1.0316,1.0405,2.1443
3378,357,33,2,2.4902,1.96,2.3826,2.4039,4.9789
3379,357,33,3,1.6392,1.96,1.5705,1.5835,3.2638
3380,357,33,4,1.0857,1.87,1.0389,1.0486,2.173
3381,357,33,5,1.4854,1.96,1.4086,1.4164,2.8387
3382,357,33,6,3.3985,1.96,3.2046,3.2415,6.7193
3383,357,33,7,0.4688,1.87,0.4425,0.4476,0.9265
3384,357,33,8,1.652,1.87,1.5541,1.5731,3.265
3385,357,33,9,0.919,1.96,0.8794,0.8842,1.7872
3386,357,33,10,2.0593,1.96,1.9431,1.961,4.0021
3387,357,33,average,1.673,1.87,1.5899,1.6042,3.2931
3388,358,33,1,1.0787,1.87,1.0325,1.0413,2.1461
3389,358,33,2,2.4903,1.96,2.3826,2.4039,4.979
3390,358,33,3,1.6432,1.96,1.5742,1.5873,3.2715
3391,358,33,4,1.0882,1.87,1.0413,1.0511,2.178
3392,358,33,5,1.488,1.96,1.411,1.4189,2.8437
3393,358,33,6,3.4006,1.96,3.2066,3.2434,6.7234
3394,358,33,7,0.4689,1.87,0.4426,0.4477,0.9266
3395,358,33,8,1.6527,1.87,1.5548,1.5739,3.2665
3396,358,33,9,0.92,1.96,0.8803,0.8852,1.7891
3397,358,33,10,2.0611,1.96,1.9448,1.9626,4.0055
3398,358,33,average,1.675,1.87,1.5918,1.6061,3.297
3399,359,33,1,1.0795,1.87,1.0334,1.0422,2.1479
3400,359,33,2,2.4903,1.96,2.3827,2.404,4.9791
3401,359,33,3,1.647,1.96,1.5779,1.591,3.2791
3402,359,33,4,1.0908,1.87,1.0438,1.0535,2.1831
3403,359,33,5,1.4907,1.96,1.4135,1.4214,2.8486
3404,359,33,6,3.4027,1.96,3.2085,3.2454,6.7275
3405,359,33,7,0.469,1.87,0.4427,0.4478,0.9268
3406,359,33,8,1.6535,1.87,1.5555,1.5746,3.2679
3407,359,33,9,0.921,1.96,0.8813,0.8862,1.7911
3408,359,33,10,2.0629,1.96,1.9464,1.9643,4.0088
3409,359,33,average,1.677,1.87,1.5937,1.608,3.3009
3410,360,33,1,1.0804,1.87,1.0342,1.043,2.1496
3411,360,33,2,2.4904,1.96,2.3828,2.404,4.9792
3412,360,33,3,1.6509,1.96,1.5816,1.5947,3.2868
3413,360,33,4,1.0933,1.87,1.0462,1.056,2.1882
3414,360,33,5,1.4933,1.96,1.416,1.4239,2.8535
3415,360,33,6,3.4047,1.96,3.2105,3.2474,6.7315
3416,360,33,7,0.4691,1.87,0.4427,0.4478,0.9269
3417,360,33,8,1.6542,1.87,1.5562,1.5753,3.2694
3418,360,33,9,0.922,1.96,0.8822,0.8871,1.793
3419,360,33,10,2.0646,1.96,1.948,1.9659,4.0122
3420,360,33,average,1.679,1.87,1.5956,1.6099,3.3048
3421,361,33,1,1.0813,1.87,1.0351,1.0439,2.1514
3422,361,33,2,2.4905,1.96,2.3828,2.4041,4.9793
3423,361,33,3,1.6548,1.96,1.5853,1.5984,3.2944
3424,361,33,4,1.0958,1.87,1.0486,1.0584,2.1932
3425,361,33,5,1.4959,1.96,1.4184,1.4263,2.8584
3426,361,33,6,3.4068,1.96,3.2124,3.2493,6.7354
3427,361,33,7,0.4691,1.87,0.4428,0.4479,0.927
3428,361,33,8,1.6549,1.87,1.5568,1.5759,3.2708
3429,361,33,9,0.923,1.96,0.8832,0.888,1.7949
3430,361,33,10,2.0663,1.96,1.9496,1.9676,4.0155
3431,361,33,average,1.681,1.87,1.5975,1.6118,3.3087
3432,362,33,1,1.0822,1.87,1.0359,1.0447,2.1531
3433,362,33,2,2.4905,1.96,2.3828,2.4041,4.9794
3434,362,33,3,1.6587,1.96,1.589,1.6021,3.302
3435,362,33,4,1.0984,1.87,1.051,1.0608,2.1982
3436,362,33,5,1.4985,1.96,1.4208,1.4288,2.8632
3437,362,33,6,3.4088,1.96,3.2142,3.2512,6.7393
3438,362,33,7,0.4692,1.87,0.4429,0.448,0.9272
3439,362,33,8,1.6556,1.87,1.5575,1.5766,3.2722
3440,362,33,9,0.9239,1.96,0.8841,0.889,1.7967
3441,362,33,10,2.068,1.96,1.9512,1.9692,4.0188
3442,362,33,average,1.683,1.87,1.5993,1.6137,3.3125
3443,363,33,1,1.083,1.87,1.0367,1.0456,2.1548
3444,363,33,2,2.4906,1.96,2.3829,2.4042,4.9795
3445,363,33,3,1.6625,1.96,1.5926,1.6058,3.3096
3446,363,33,4,1.1009,1.87,1.0534,1.0632,2.2031
3447,363,33,5,1.5011,1.96,1.4232,1.4312,2.8681
3448,363,33,6,3.4107,1.96,3.2161,3.253,6.7432
3449,363,33,7,0.4693,1.87,0.4429,0.448,0.9273
3450,363,33,8,1.6563,1.87,1.5582,1.5773,3.2736
3451,363,33,9,0.9249,1.96,0.885,0.8899,1.7986
3452,363,33,10,2.0697,1.96,1.9528,1.9708,4.022
3453,363,33,average,1.6849,1.87,1.6012,1.6155,3.3163
3454,364,33,1,1.0839,1.87,1.0375,1.0464,2.1564
3455,364,33,2,2.4906,1.96,2.3829,2.4042,4.9796
3456,364,33,3,1.6664,1.96,1.5963,1.6095,3.3171
3457,364,33,4,1.1033,1.87,1.0557,1.0656,2.2081
3458,364,33,5,1.5036,1.96,1.4256,1.4336,2.8729
3459,364,33,6,3.4127,1.96,3.2179,3.2549,6.747
3460,364,33,7,0.4693,1.87,0.443,0.4481,0.9275
3461,364,33,8,1.657,1.87,1.5588,1.578,3.275
3462,364,33,9,0.9259,1.96,0.8859,0.8908,1.8005
3463,364,33,10,2.0714,1.96,1.9544,1.9724,4.0252
3464,364,33,average,1.6869,1.87,1.603,1.6174,3.3201
3465,365,33,1,1.0847,1.87,1.0383,1.0472,2.1581
3466,365,33,2,2.4906,1.96,2.383,2.4042,4.9797
3467,365,33,3,1.6702,1.96,1.5999,1.6132,3.3246
3468,365,33,4,1.1058,1.87,1.0581,1.068,2.213
3469,365,33,5,1.5062,1.96,1.428,1.436,2.8776
3470,365,33,6,3.4146,1.96,3.2197,3.2567,6.7508
3471,365,33,7,0.4694,1.87,0.4431,0.4482,0.9276
3472,365,33,8,1.6577,1.87,1.5595,1.5786,3.2763
3473,365,33,9,0.9268,1.96,0.8868,0.8918,1.8023
3474,365,33,10,2.0731,1.96,1.956,1.974,4.0284
3475,365,33,average,1.6888,1.87,1.6048,1.6192,3.3238
3476,366,33,1,1.0856,1.87,1.0391,1.048,2.1598
3477,366,33,2,2.4907,1.96,2.383,2.4043,4.9798
3478,366,33,3,1.674,1.96,1.6036,1.6169,3.3322
3479,366,33,4,1.1083,1.87,1.0604,1.0704,2.2179
3480,366,33,5,1.5087,1.96,1.4304,1.4384,2.8824
3481,366,33,6,3.4166,1.96,3.2215,3.2585,6.7545
3482,366,33,7,0.4695,1.87,0.4431,0.4482,0.9277
3483,366,33,8,1.6584,1.87,1.5601,1.5793,3.2777
3484,366,33,9,0.9278,1.96,0.8878,0.8927,1.8042
3485,366,33,10,2.0747,1.96,1.9575,1.9755,4.0316
3486,366,33,average,1.6907,1.87,1.6066,1.621,3.3275
3487,367,33,1,1.0864,1.87,1.0399,1.0488,2.1614
3488,367,33,2,2.4907,1.96,2.3831,2.4043,4.9799
3489,367,33,3,1.6778,1.96,1.6072,1.6205,3.3396
3490,367,33,4,1.1107,1.87,1.0628,1.0727,2.2227
3491,367,33,5,1.5112,1.96,1.4327,1.4408,2.8871
3492,367,33,6,3.4185,1.96,3.2233,3.2603,6.7582
3493,367,33,7,0.4695,1.87,0.4432,0.4483,0.9278
3494,367,33,8,1.6591,1.87,1.5608,1.5799,3.279
3495,367,33,9,0.9288,1.96,0.8887,0.8936,1.806
3496,367,33,10,2.0764,1.96,1.959,1.9771,4.0348
3497,367,33,average,1.6926,1.87,1.6084,1.6228,3.3312
3498,368,33,1,1.0872,1.87,1.0407,1.0496,2.163
3499,368,33,2,2.4908,1.96,2.3831,2.4044,4.98
3500,368,33,3,1.6816,1.96,1.6108,1.6241,3.3471
3501,368,33,4,1.1131,1.87,1.0651,1.075,2.2275
3502,368,33,5,1.5137,1.96,1.4351,1.4431,2.8918
3503,368,33,6,3.4203,1.96,3.2251,3.2621,6.7619
3504,368,33,7,0.4696,1.87,0.4432,0.4484,0.928
3505,368,33,8,1.6598,1.87,1.5614,1.5805,3.2803
3506,368,33,9,0.9297,1.96,0.8896,0.8945,1.8078
3507,368,33,10,2.078,1.96,1.9606,1.9786,4.0379
